date,price
1517203500,11575.0
1517203800,11599.99999965
1517204100,11597.99999949
1517204400,11592.9999995
1517204700,11577.82000041
1517205000,11618.9999998
1517205300,11600.09999973
1517205600,11580.0
1517205900,11589.99999994
1517206200,11489.81862684
1517206500,11425.65070027
1517206800,11425.5607307
1517207100,11451.36842238
1517207400,11432.5473385
1517207700,11402.21912154
1517208000,11300.00000018
1517208300,11320.20000059
1517208600,11371.55599888
1517208900,11404.99999931
1517209200,11377.19999929
1517209500,11354.00000016
1517209800,11369.99999994
1517210100,11378.28620584
1517210400,11370.5949997
1517210700,11389.99999544
1517211000,11359.99999634
1517211300,11337.99999777
1517211600,11330.0
1517211900,11335.0
1517212200,11325.0
1517212500,11304.50000003
1517212800,11251.00000001
1517213100,11295.19999999
1517213400,11280.00000068
1517213700,11322.50626451
1517214000,11335.00000017
1517214300,11364.12145234
1517214600,11433.00000013
1517214900,11459.78149934
1517215200,11449.99999908
1517215500,11389.99999999
1517215800,11375.0000002
1517216100,11385.63999993
1517216400,11385.63999994
1517216700,11427.73596235
1517217000,11395.90399676
1517217300,11375.0
1517217600,11362.0
1517217900,11342.0
1517218200,11341.09999998
1517218500,11350.06756539
1517218800,11350.0675651
1517219100,11399.33112484
1517219400,11374.331125
1517219700,11371.99999773
1517220000,11390.99999963
1517220300,11385.0
1517220600,11384.99999995
1517220900,11435.25943796
1517221200,11486.0
1517221500,11469.99999965
1517221800,11420.0
1517222100,11420.92255795
1517222400,11422.92255803
1517222700,11365.0
1517223000,11387.00000524
1517223300,11412.79518327
1517223600,11394.99999882
1517223900,11383.59999025
1517224200,11386.99995149
1517224500,11390.0
1517224800,11353.92255768
1517225100,11330.78277939
1517225400,11283.02776815
1517225700,11203.86
1517226000,11221.0
1517226300,11150.0
1517226600,11186.82340347
1517226900,11235.00000001
1517227200,11248.10094339
1517227500,11223.99999999
1517227800,11230.00000003
1517228100,11250.0
1517228400,11243.03241186
1517228700,11224.0
1517229000,11229.00001139
1517229300,11253.01883099
1517229600,11261.99999996
1517229900,11250.0
1517230200,11250.0
1517230500,11249.99999993
1517230800,11235.0541111
1517231100,11267.08124607
1517231400,11265.05439647
1517231700,11306.99999983
1517232000,11320.99999979
1517232300,11311.17532273
1517232600,11288.0
1517232900,11259.45741148
1517233200,11303.99999882
1517233500,11292.99999827
1517233800,11328.13628431
1517234100,11340.0
1517234400,11345.56138954
1517234700,11345.56139007
1517235000,11369.82955572
1517235300,11415.49934441
1517235600,11396.99999993
1517235900,11391.20000014
1517236200,11422.3535
1517236500,11391.10000023
1517236800,11366.0
1517237100,11338.83820092
1517237400,11333.0
1517237700,11340.000001
1517238000,11356.99999973
1517238300,11367.55549684
1517238600,11383.29689429
1517238900,11373.57547276
1517239200,11284.99999997
1517239500,11280.0
1517239800,11285.8501041
1517240100,11286.53070217
1517240400,11299.99999693
1517240700,11332.0
1517241000,11372.46978949
1517241300,11396.99999988
1517241600,11410.0
1517241900,11390.54047185
1517242200,11400.0
1517242500,11400.0
1517242800,11420.00000009
1517243100,11379.0
1517243400,11382.0
1517243700,11360.0
1517244000,11340.0
1517244300,11325.0
1517244600,11369.23778857
1517244900,11381.0
1517245200,11409.99999999
1517245500,11381.23473791
1517245800,11383.402403
1517246100,11358.71755524
1517246400,11364.99999997
1517246700,11382.11121492
1517247000,11368.11121372
1517247300,11393.11121511
1517247600,11396.11121518
1517247900,11401.00000004
1517248200,11433.29929125
1517248500,11401.00000004
1517248800,11349.10875081
1517249100,11371.75853542
1517249400,11361.99999719
1517249700,11322.00001
1517250000,11355.07999441
1517250300,11327.5
1517250600,11355.079999
1517250900,11340.87243292
1517251200,11382.82236765
1517251500,11380.07999813
1517251800,11370.0
1517252100,11369.9999999
1517252400,11364.35
1517252700,11327.5
1517253000,11340.0
1517253300,11340.0
1517253600,11325.87455912
1517253900,11334.99999914
1517254200,11319.99999983
1517254500,11274.49999987
1517254800,11273.99998682
1517255100,11260.9719495
1517255400,11256.99999573
1517255700,11224.00000003
1517256000,11235.0000001
1517256300,11260.0
1517256600,11269.76918842
1517256900,11295.56138947
1517257200,11271.45176985
1517257500,11298.08301746
1517257800,11257.00000001
1517258100,11284.78660807
1517258400,11268.80320616
1517258700,11273.79747584
1517259000,11262.79699966
1517259300,11235.91720005
1517259600,11341.91855997
1517259900,11273.713
1517260200,11221.00000038
1517260500,11260.00000001
1517260800,11264.99999999
1517261100,11282.79747927
1517261400,11288.00000006
1517261700,11298.0
1517262000,11329.99999998
1517262300,11334.99900023
1517262600,11284.68000003
1517262900,11313.28699955
1517263200,11313.28699897
1517263500,11309.99998665
1517263800,11299.99999999
1517264100,11264.28533982
1517264400,11256.25915879
1517264700,11280.7103356
1517265000,11260.0
1517265300,11196.31039507
1517265600,11129.0
1517265900,11137.35500003
1517266200,11120.14292022
1517266500,11129.99999999
1517266800,11160.05124776
1517267100,11190.56138954
1517267400,11173.158
1517267700,11169.63600006
1517268000,11195.0
1517268300,11173.15800012
1517268600,11181.15800008
1517268900,11235.35437697
1517269200,11262.82249124
1517269500,11241.32660751
1517269800,11262.32660857
1517270100,11227.0
1517270400,11199.99999993
1517270700,11214.470194
1517271000,11209.47022253
1517271300,11211.5810693
1517271600,11238.0
1517271900,11239.97749117
1517272200,11234.99999924
1517272500,11225.72750844
1517272800,11210.89761734
1517273100,11235.0
1517273400,11227.953
1517273700,11211.73965863
1517274000,11206.17603971
1517274300,11210.89761734
1517274600,11213.17739368
1517274900,11183.16756562
1517275200,11175.40444561
1517275500,11111.78115993
1517275800,11028.99999962
1517276100,11025.51996586
1517276400,11005.49999981
1517276700,10942.56513506
1517277000,10975.39282368
1517277300,10904.99999909
1517277600,10950.51960362
1517277900,10982.43812919
1517278200,10994.99999963
1517278500,10975.5233604
1517278800,11030.0
1517279100,10999.99999996
1517279400,11018.50542961
1517279700,10999.00000039
1517280000,11003.00000123
1517280300,10947.50543091
1517280600,10981.57309495
1517280900,10996.04343386
1517281200,10950.0
1517281500,10940.99999982
1517281800,10876.18887695
1517282100,10869.99999978
1517282400,10836.85178401
1517282700,10850.0
1517283000,10964.49450138
1517283300,10931.07
1517283600,10969.99999645
1517283900,10973.422047
1517284200,11012.39761732
1517284500,10970.39759961
1517284800,10999.28222707
1517285100,10940.00000001
1517285400,11009.99999819
1517285700,11056.599587
1517286000,11066.37401577
1517286300,11050.99999864
1517286600,11085.0
1517286900,11056.59958674
1517287200,11056.06755611
1517287500,11034.12022205
1517287800,11034.12022506
1517288100,11008.96003946
1517288400,11009.99999973
1517288700,11012.62592759
1517289000,11000.0
1517289300,11018.84998092
1517289600,11033.12022506
1517289900,11083.23299849
1517290200,11065.59399523
1517290500,11054.92682196
1517290800,11064.08000101
1517291100,11055.92682179
1517291400,11040.05000199
1517291700,11004.52958772
1517292000,11026.72737536
1517292300,11000.00000085
1517292600,11000.16000062
1517292900,11029.9612725
1517293200,11032.0
1517293500,11044.99999907
1517293800,11046.99998007
1517294100,11032.99999998
1517294400,11046.9999725
1517294700,11011.11000042
1517295000,10998.45636541
1517295300,10979.92887809
1517295600,10956.60565431
1517295900,10929.99999904
1517296200,10932.61514087
1517296500,10961.45235662
1517296800,10924.3578656
1517297100,10965.45235657
1517297400,11000.00000197
1517297700,11000.5536442
1517298000,11063.66587923
1517298300,11063.76757894
1517298600,11099.99999993
1517298900,11097.26587923
1517299200,11083.26587923
1517299500,11055.26587936
1517299800,11103.35025795
1517300100,11148.99999999
1517300400,11130.11000019
1517300700,11109.13708583
1517301000,11082.744875
1517301300,11093.26935243
1517301600,11078.00000014
1517301900,11102.5634506
1517302200,11113.0
1517302500,11095.00000003
1517302800,11098.26936925
1517303100,11084.26937151
1517303400,11085.99999996
1517303700,10989.99999984
1517304000,10970.0
1517304300,10997.47338582
1517304600,10997.47338562
1517304900,10965.0
1517305200,10900.0
1517305500,10924.51761607
1517305800,10930.0
1517306100,10923.69064425
1517306400,10892.03013421
1517306700,10875.00000003
1517307000,10897.93700725
1517307300,10874.99999999
1517307600,10899.99999992
1517307900,10891.51766655
1517308200,10899.99999942
1517308500,10866.31954733
1517308800,10878.37919463
1517309100,10916.60874715
1517309400,10960.00000001
1517309700,10998.99999997
1517310000,10929.35586447
1517310300,10885.81559099
1517310600,10901.35647277
1517310900,10918.47303775
1517311200,10918.47303771
1517311500,10993.81559098
1517311800,11010.0
1517312100,11012.99999993
1517312400,10993.99999955
1517312700,11000.00000019
1517313000,10975.37913667
1517313300,11013.00000016
1517313600,11020.0
1517313900,11061.0
1517314200,11035.0
1517314500,11028.24314372
1517314800,11007.99588793
1517315100,11002.0
1517315400,11000.77485574
1517315700,11014.24316173
1517316000,10970.00523204
1517316300,10954.62158181
1517316600,10961.0000002
1517316900,10953.99999999
1517317200,10924.99999751
1517317500,10892.54171097
1517317800,10906.0613189
1517318100,10934.53999987
1517318400,10909.9442955
1517318700,10840.0
1517319000,10651.00000001
1517319300,10621.56666293
1517319600,10600.0
1517319900,10550.00000006
1517320200,10583.60500004
1517320500,10546.43131608
1517320800,10599.99999858
1517321100,10615.0033685
1517321400,10600.0
1517321700,10500.0
1517322000,10565.56138769
1517322300,10550.00000003
1517322600,10592.51257867
1517322900,10622.60990641
1517323200,10608.56361483
1517323500,10597.47968
1517323800,10558.56359795
1517324100,10559.99999999
1517324400,10587.75233735
1517324700,10598.88840703
1517325000,10526.01138006
1517325300,10526.0
1517325600,10308.42808457
1517325900,10320.35738936
1517326200,10335.000001
1517326500,10260.16575102
1517326800,10296.98319467
1517327100,10340.0
1517327400,10320.00000004
1517327700,10322.99999938
1517328000,10407.79188793
1517328300,10442.27666187
1517328600,10397.99999969
1517328900,10310.00000089
1517329200,10420.53901474
1517329500,10433.87754683
1517329800,10434.88543141
1517330100,10439.43134909
1517330400,10418.54173024
1517330700,10372.54181522
1517331000,10360.5418145
1517331300,10371.90445823
1517331600,10390.00000006
1517331900,10406.54291181
1517332200,10438.99999946
1517332500,10422.96924456
1517332800,10425.0
1517333100,10469.54291491
1517333400,10429.64247129
1517333700,10437.64247453
1517334000,10404.64247468
1517334300,10400.0
1517334600,10301.99680486
1517334900,10227.18606014
1517335200,10120.0
1517335500,10106.212581
1517335800,10040.0
1517336100,9980.52807441
1517336400,10020.0
1517336700,10026.99999906
1517337000,10065.1188802
1517337300,10051.00000034
1517337600,9900.0
1517337900,9999.00000042
1517338200,10029.9999977
1517338500,10050.00000004
1517338800,10019.99999961
1517339100,10000.0
1517339400,9987.62802107
1517339700,10074.99999989
1517340000,10198.91999942
1517340300,10259.99999997
1517340600,10227.8331402
1517340900,10379.99999903
1517341200,10336.0
1517341500,10351.16593178
1517341800,10395.16593262
1517342100,10350.0
1517342400,10254.76579976
1517342700,10282.78327278
1517343000,10309.02
1517343300,10301.01899321
1517343600,10250.99000003
1517343900,10173.39999826
1517344200,10215.56138952
1517344500,10180.0
1517344800,10245.48991796
1517345100,10192.16178733
1517345400,10200.0
1517345700,10160.52850613
1517346000,10164.32130635
1517346300,10218.99999996
1517346600,10275.99998941
1517346900,10211.77465391
1517347200,10292.59141427
1517347500,10299.99999999
1517347800,10302.12810453
1517348100,10230.27771566
1517348400,10249.99999586
1517348700,10263.18675208
1517349000,10260.7716384
1517349300,10263.18674924
1517349600,10301.33000007
1517349900,10369.39284937
1517350200,10367.87286621
1517350500,10382.99999997
1517350800,10428.07845
1517351100,10511.60387766
1517351400,10442.45301572
1517351700,10459.34750195
1517352000,10424.90843209
1517352300,10384.99999996
1517352600,10368.97999956
1517352900,10334.7708779
1517353200,10290.99999997
1517353500,10290.99999997
1517353800,10276.0
1517354100,10200.90000003
1517354400,10150.00000001
1517354700,10222.99571125
1517355000,10200.0
1517355300,10207.00000014
1517355600,10193.95901454
1517355900,10055.38746396
1517356200,10055.38746594
1517356500,10181.53934991
1517356800,10054.95442683
1517357100,10050.0
1517357400,10092.87745548
1517357700,10125.32919905
1517358000,10185.56138951
1517358300,10150.00000017
1517358600,10102.00000007
1517358900,9940.0
1517359200,9914.99999999
1517359500,9920.00000008
1517359800,9856.4895
1517360100,9861.00000009
1517360400,9733.06293436
1517360700,9760.99999999
1517361000,9999.99999975
1517361300,9858.41596053
1517361600,9900.56138955
1517361900,9930.16834928
1517362200,9834.24999959
1517362500,9845.6484171
1517362800,9941.06695551
1517363100,10025.56138936
1517363400,9976.40015886
1517363700,9972.30015854
1517364000,10020.53
1517364300,10130.0
1517364600,10041.7936659
1517364900,9972.30015845
1517365200,10017.50445522
1517365500,9999.99999934
1517365800,10030.02437531
1517366100,10025.44771552
1517366400,10088.44771581
1517366700,10143.40375043
1517367000,10139.51831478
1517367300,10203.67454178
1517367600,10100.0
1517367900,10162.0
1517368200,10118.00000001
1517368500,10107.0866461
1517368800,10041.89999784
1517369100,9973.57472406
1517369400,9959.47472436
1517369700,10001.00000007
1517370000,10009.99999996
1517370300,10010.293065
1517370600,10048.55193983
1517370900,10014.59886075
1517371200,9946.7501656
1517371500,9975.56327635
1517371800,9977.05544945
1517372100,9889.64998786
1517372400,9913.47000052
1517372700,9898.87782079
1517373000,9880.30241471
1517373300,9884.99999928
1517373600,9955.56138962
1517373900,9943.64692401
1517374200,9964.79999999
1517374500,9940.0
1517374800,9950.46630981
1517375100,9931.09941261
1517375400,9954.1
1517375700,9829.35144258
1517376000,9799.0
1517376300,9833.62930769
1517376600,9937.62930751
1517376900,10050.19787022
1517377200,10040.99999999
1517377500,10046.29645268
1517377800,10068.45579339
1517378100,10032.30904043
1517378400,10107.08664626
1517378700,10107.08664633
1517379000,10109.4888997
1517379300,10076.75016563
1517379600,10075.48985116
1517379900,10061.99999986
1517380200,10149.5832567
1517380500,10198.8246511
1517380800,10220.0
1517381100,10185.49791187
1517381400,10197.06470409
1517381700,10164.115044
1517382000,10194.19484669
1517382300,10199.00000031
1517382600,10224.6563587
1517382900,10255.30492245
1517383200,10255.56138974
1517383500,10235.26513939
1517383800,10205.00000002
1517384100,10211.13307621
1517384400,10226.26616294
1517384700,10228.26616324
1517385000,10260.0
1517385300,10273.99999997
1517385600,10283.0
1517385900,10331.000101
1517386200,10252.48000011
1517386500,10279.05995713
1517386800,10273.05995741
1517387100,10285.00000551
1517387400,10284.5299771
1517387700,10266.0
1517388000,10243.03123001
1517388300,10162.51561734
1517388600,10179.00000691
1517388900,10217.99999985
1517389200,10220.0
1517389500,10178.22876431
1517389800,10141.67000025
1517390100,10108.93983533
1517390400,10097.93997248
1517390700,10100.00000018
1517391000,10067.93996981
1517391300,10032.03123048
1517391600,10130.0
1517391900,10160.99999998
1517392200,10167.8903366
1517392500,10142.19399398
1517392800,10210.0
1517393100,10169.90364233
1517393400,10170.0
1517393700,10145.0
1517394000,10145.0
1517394300,10165.04520287
1517394600,10242.38112502
1517394900,10273.48806981
1517395200,10208.53706115
1517395500,10209.53700006
1517395800,10198.53706615
1517396100,10217.53708727
1517396400,10227.38112405
1517396700,10202.60711427
1517397000,10150.00000088
1517397300,10116.62159401
1517397600,10184.10411693
1517397900,10155.6766259
1517398200,10169.5
1517398500,10277.56139275
1517398800,10379.99999977
1517399100,10299.99999998
1517399400,10299.99999902
1517399700,10288.58148394
1517400000,10320.0003053
1517400300,10320.00030572
1517400600,10301.98891533
1517400900,10279.99999962
1517401200,10272.0246886
1517401500,10301.98891993
1517401800,10350.56138955
1517402100,10329.99999437
1517402400,10376.32468749
1517402700,10340.00000004
1517403000,10420.95924962
1517403300,10381.67334202
1517403600,10296.00000001
1517403900,10322.68194742
1517404200,10342.75783851
1517404500,10346.68194746
1517404800,10342.75783874
1517405100,10313.00000001
1517405400,10298.6530856
1517405700,10220.0
1517406000,10168.99099997
1517406300,10203.0
1517406600,10157.00000001
1517406900,10149.99999998
1517407200,10162.43510103
1517407500,10161.8999999
1517407800,10179.99999931
1517408100,10175.00000004
1517408400,10106.75016557
1517408700,10077.18036988
1517409000,10143.64627026
1517409300,10081.99999944
1517409600,10000.0
1517409900,9999.99999825
1517410200,9900.263158
1517410500,9984.99999993
1517410800,10000.0
1517411100,10024.06481635
1517411400,10013.974598
1517411700,9970.56138955
1517412000,10019.06999995
1517412300,10010.00000152
1517412600,10059.99999737
1517412900,10050.97459797
1517413200,10023.74344368
1517413500,10060.61909956
1517413800,9999.0
1517414100,10007.00000011
1517414400,10000.0
1517414700,9916.75016583
1517415000,9915.0
1517415300,9926.01346461
1517415600,9899.99999989
1517415900,9930.02594922
1517416200,10020.52114265
1517416500,10010.10000437
1517416800,10035.99999997
1517417100,10009.99999737
1517417400,10035.99999998
1517417700,10083.99999995
1517418000,10079.99999911
1517418300,10049.99999999
1517418600,10050.0
1517418900,10068.27395149
1517419200,10100.0
1517419500,10099.99999996
1517419800,10118.32655946
1517420100,10149.24999959
1517420400,10121.00000117
1517420700,10098.99999948
1517421000,10099.0
1517421300,10005.0
1517421600,10059.9991
1517421900,10071.49694998
1517422200,10080.03749963
1517422500,10078.0
1517422800,10068.93412076
1517423100,10085.18158104
1517423400,10100.0
1517423700,10079.99999589
1517424000,10082.9999962
1517424300,10039.99999936
1517424600,10057.50049225
1517424900,10026.1005321
1517425200,10028.00000001
1517425500,10016.14240074
1517425800,10023.45999991
1517426100,9998.99999687
1517426400,9988.14473537
1517426700,10005.0
1517427000,10014.0212591
1517427300,10069.9261615
1517427600,10026.88618265
1517427900,10066.48625484
1517428200,10076.87008166
1517428500,10069.0
1517428800,10057.98999517
1517429100,10088.99999933
1517429400,10080.00000001
1517429700,10125.0
1517430000,10121.01199941
1517430300,10150.0
1517430600,10149.89999997
1517430900,10135.1
1517431200,10140.0
1517431500,10153.8494429
1517431800,10177.79999995
1517432100,10168.7979999
1517432400,10171.84944282
1517432700,10141.0
1517433000,10115.84944286
1517433300,10115.19999818
1517433600,10086.87299979
1517433900,10086.87299967
1517434200,10093.2936739
1517434500,10076.1
1517434800,10080.00000123
1517435100,10087.50000204
1517435400,10100.80916931
1517435700,10085.89987121
1517436000,10102.18379609
1517436300,10113.59131263
1517436600,10099.23999489
1517436900,10105.00211733
1517437200,10122.88125892
1517437500,10145.00211319
1517437800,10190.0
1517438100,10227.99
1517438400,10180.00000045
1517438700,10182.00000001
1517439000,10173.04336933
1517439300,10164.0867404
1517439600,10159.8181535
1517439900,10106.08674044
1517440200,10152.0867393
1517440500,10160.99499973
1517440800,10169.56234115
1517441100,10207.85630909
1517441400,10190.00000894
1517441700,10190.000009
1517442000,10201.25666848
1517442300,10190.00000132
1517442600,10208.25665115
1517442900,10261.25665107
1517443200,10288.0000001
1517443500,10236.90000135
1517443800,10277.80086501
1517444100,10288.10043292
1517444400,10308.25664901
1517444700,10309.00000025
1517445000,10222.8778325
1517445300,10201.97490283
1517445600,10207.7
1517445900,10252.48467856
1517446200,10252.99999862
1517446500,10244.99999802
1517446800,10229.99999784
1517447100,10218.21000055
1517447400,10246.08521182
1517447700,10282.94827909
1517448000,10300.56138954
1517448300,10282.94827492
1517448600,10282.94826368
1517448900,10239.99999996
1517449200,10213.0593968
1517449500,10189.99999987
1517449800,10200.0
1517450100,10201.85
1517450400,10223.9029369
1517450700,10225.85924958
1517451000,10238.87461476
1517451300,10252.85924429
1517451600,10242.85924984
1517451900,10259.24999878
1517452200,10253.99999916
1517452500,10205.0
1517452800,10243.78914321
1517453100,10232.0
1517453400,10208.0
1517453700,10184.0
1517454000,10172.99999997
1517454300,10170.19653209
1517454600,10174.7861205
1517454900,10196.9886458
1517455200,10194.72999996
1517455500,10148.98499885
1517455800,10038.17445671
1517456100,9982.83188811
1517456400,10072.37169886
1517456700,10010.00000003
1517457000,10041.00400534
1517457300,10050.0
1517457600,10029.99999989
1517457900,10020.00999989
1517458200,10095.92627016
1517458500,10110.31482368
1517458800,10067.91721356
1517459100,10081.00000005
1517459400,10082.0
1517459700,10171.00388856
1517460000,10179.99999971
1517460300,10184.99998858
1517460600,10229.99999999
1517460900,10250.0
1517461200,10246.00000001
1517461500,10247.0
1517461800,10239.00000012
1517462100,10230.92346369
1517462400,10233.00000008
1517462700,10244.9234638
1517463000,10254.92346439
1517463300,10284.72007758
1517463600,10278.00000096
1517463900,10251.00900931
1517464200,10244.46636497
1517464500,10226.12632041
1517464800,10169.10666443
1517465100,10157.85912444
1517465400,10186.4882915
1517465700,10215.56964069
1517466000,10179.10666473
1517466300,10182.10666439
1517466600,10180.99999963
1517466900,10170.99999979
1517467200,10161.00000034
1517467500,10134.0
1517467800,10122.73318277
1517468100,10130.99999995
1517468400,10138.0
1517468700,10156.13633086
1517469000,10158.10666448
1517469300,10171.1760036
1517469600,10161.17600396
1517469900,10158.06448853
1517470200,10176.17600219
1517470500,10173.96358882
1517470800,10172.0
1517471100,10168.99999991
1517471400,10163.9657733
1517471700,10109.24999959
1517472000,10100.0
1517472300,10031.11000001
1517472600,10000.8447901
1517472900,10030.0
1517473200,10009.46636563
1517473500,9959.4663658
1517473800,9940.0
1517474100,9870.94354211
1517474400,9895.53624596
1517474700,9904.0
1517475000,9939.99999986
1517475300,9940.21859711
1517475600,9958.99999916
1517475900,9904.46636557
1517476200,9900.0
1517476500,9851.21924918
1517476800,9863.29205097
1517477100,9860.29204476
1517477400,9890.1718788
1517477700,9790.0
1517478000,9714.99999995
1517478300,9694.99999996
1517478600,9611.0
1517478900,9635.0
1517479200,9625.21950541
1517479500,9586.05823838
1517479800,9570.70850243
1517480100,9529.99999888
1517480400,9575.00000006
1517480700,9540.3100278
1517481000,9582.38160813
1517481300,9628.67631544
1517481600,9672.99999994
1517481900,9623.37819903
1517482200,9552.26721484
1517482500,9540.00000007
1517482800,9564.99999997
1517483100,9522.65244087
1517483400,9549.99999991
1517483700,9597.74999981
1517484000,9578.22520705
1517484300,9609.99999991
1517484600,9668.01818203
1517484900,9700.71919808
1517485200,9650.0
1517485500,9699.67968052
1517485800,9661.69211856
1517486100,9590.0
1517486400,9600.82520774
1517486700,9641.91160285
1517487000,9600.0
1517487300,9518.00000001
1517487600,9453.7738672
1517487900,9430.99999983
1517488200,9425.00000036
1517488500,9380.0
1517488800,9412.08948786
1517489100,9422.0000004
1517489400,9491.99999995
1517489700,9471.48321044
1517490000,9434.90624033
1517490300,9455.56138955
1517490600,9420.03089268
1517490900,9348.44088316
1517491200,9429.7372115
1517491500,9426.75287145
1517491800,9365.60906517
1517492100,9320.00000005
1517492400,9297.0
1517492700,9300.0
1517493000,9323.05798187
1517493300,9318.7072904
1517493600,9408.30999999
1517493900,9414.82293681
1517494200,9363.23785592
1517494500,9425.56138961
1517494800,9508.72794038
1517495100,9409.87228741
1517495400,9503.71305582
1517495700,9519.0
1517496000,9478.40291567
1517496300,9432.0
1517496600,9381.99999986
1517496900,9400.85445088
1517497200,9380.0
1517497500,9412.9999945
1517497800,9410.00000036
1517498100,9375.0
1517498400,9367.43814562
1517498700,9365.0
1517499000,9390.33978874
1517499300,9371.0000551
1517499600,9357.99999996
1517499900,9289.00000372
1517500200,9282.1
1517500500,9312.53405687
1517500800,9289.09999852
1517501100,9238.80800002
1517501400,9229.43685593
1517501700,9277.0
1517502000,9274.73003504
1517502300,9167.52379364
1517502600,9102.0
1517502900,9090.0
1517503200,9169.89999997
1517503500,9124.99999999
1517503800,9073.89999996
1517504100,9067.17042185
1517504400,9110.00000001
1517504700,9060.00000047
1517505000,9114.00000006
1517505300,9070.0
1517505600,9060.00000023
1517505900,9108.99999944
1517506200,9083.6706326
1517506500,9146.40082454
1517506800,9168.99999979
1517507100,9119.4934077
1517507400,9119.95935537
1517507700,9114.93263848
1517508000,9112.44992693
1517508300,9113.00000001
1517508600,9170.33240845
1517508900,9155.99999978
1517509200,9175.12650509
1517509500,9113.99999998
1517509800,9098.0
1517510100,9095.50314596
1517510400,9109.26715452
1517510700,9150.0
1517511000,9154.81349019
1517511300,9120.0
1517511600,9102.1
1517511900,9098.32674551
1517512200,9086.77000006
1517512500,9012.12
1517512800,9000.92458468
1517513100,9040.76300851
1517513400,8980.5
1517513700,9000.00000014
1517514000,9001.00000041
1517514300,8980.00000014
1517514600,8950.0
1517514900,8985.37791746
1517515200,8953.40291549
1517515500,8949.75927351
1517515800,8899.26513725
1517516100,8842.46293717
1517516400,9000.0
1517516700,9247.99999999
1517517000,9200.00000009
1517517300,9170.00000012
1517517600,9249.99999989
1517517900,9207.0
1517518200,9409.57038702
1517518500,9400.0
1517518800,9270.00000019
1517519100,9243.53349366
1517519400,9315.56138953
1517519700,9399.9999993
1517520000,9339.0238328
1517520300,9365.00000001
1517520600,9397.53555571
1517520900,9493.71167426
1517521200,9499.89360708
1517521500,9391.62
1517521800,9375.00000022
1517522100,9314.99999689
1517522400,9285.0
1517522700,9280.35749871
1517523000,9321.0
1517523300,9300.2
1517523600,9260.0
1517523900,9262.00000012
1517524200,9289.99999409
1517524500,9265.08281722
1517524800,9197.12514033
1517525100,9180.36320764
1517525400,9166.924965
1517525700,9139.3249651
1517526000,9155.0090002
1517526300,9173.40291564
1517526600,9168.05434
1517526900,9200.0
1517527200,9211.77448772
1517527500,9281.00000644
1517527800,9255.18999999
1517528100,9279.62279809
1517528400,9297.00359835
1517528700,9290.41876571
1517529000,9250.76295674
1517529300,9199.57000007
1517529600,9177.54851863
1517529900,9103.68411696
1517530200,9049.0
1517530500,9039.68611552
1517530800,9030.0
1517531100,8994.5820596
1517531400,8964.96699687
1517531700,9001.0000001
1517532000,8969.8
1517532300,8938.27673882
1517532600,8879.24999982
1517532900,8885.59566588
1517533200,8885.44176628
1517533500,8824.1233758
1517533800,8981.97001482
1517534100,8960.40536643
1517534400,8899.0
1517534700,8850.0
1517535000,8816.66837227
1517535300,8775.0
1517535600,8789.99999913
1517535900,8832.15916562
1517536200,8800.80181007
1517536500,8815.159165
1517536800,8803.19428098
1517537100,8855.00000001
1517537400,8870.99999997
1517537700,8804.96002453
1517538000,8801.00000013
1517538300,8792.00000002
1517538600,8793.0
1517538900,8800.0
1517539200,8825.0
1517539500,8825.00000005
1517539800,8920.2841064
1517540100,9050.19999984
1517540400,8999.73504777
1517540700,8926.96
1517541000,8929.36306311
1517541300,9027.4760036
1517541600,9022.43663961
1517541900,9020.00359982
1517542200,9079.99999999
1517542500,9094.99999975
1517542800,9004.74544982
1517543100,8888.00000009
1517543400,8861.60642784
1517543700,8851.04393852
1517544000,8889.95999999
1517544300,8829.99999953
1517544600,8812.15916604
1517544900,8845.00000051
1517545200,8849.96000258
1517545500,8751.0
1517545800,8750.00000004
1517546100,8754.96000298
1517546400,8780.00000002
1517546700,8772.00000234
1517547000,8755.96000155
1517547300,8853.96000298
1517547600,8792.15916559
1517547900,8752.0
1517548200,8902.95133817
1517548500,8830.76546614
1517548800,8805.0
1517549100,8820.42168621
1517549400,8771.00000101
1517549700,8780.44047744
1517550000,8756.00000001
1517550300,8765.84947383
1517550600,8808.18848942
1517550900,8793.94828217
1517551200,8785.97127499
1517551500,8723.99999993
1517551800,8700.0
1517552100,8698.99999961
1517552400,8705.43817781
1517552700,8671.24640462
1517553000,8630.0
1517553300,8575.0
1517553600,8645.8
1517553900,8633.42126557
1517554200,8603.00289281
1517554500,8735.0
1517554800,8769.24999967
1517555100,8805.52885902
1517555400,8841.178332
1517555700,8775.20661594
1517556000,8773.71552154
1517556300,8737.93408147
1517556600,8712.52265964
1517556900,8690.00000093
1517557200,8755.57000001
1517557500,8781.31014343
1517557800,8704.99999982
1517558100,8685.01250185
1517558400,8614.61707749
1517558700,8550.0
1517559000,8550.00000001
1517559300,8566.92939639
1517559600,8585.99999921
1517559900,8484.00000006
1517560200,8469.35762723
1517560500,8459.99999997
1517560800,8468.00000062
1517561100,8499.80615883
1517561400,8506.14194567
1517561700,8504.96000458
1517562000,8426.33187523
1517562300,8479.9999991
1517562600,8370.55000017
1517562900,8343.91072847
1517563200,8320.06158804
1517563500,8471.77590902
1517563800,8503.0
